CD_USE_AMT_24,COMM_DATE_24_4,COMM_MESSENGER_24_4,COMM_SNS_24_4,COMM_VOIP_24_4,ENT_BROADCAST_24_4,ENT_MUSIC_24_4,ENT_PIC_24_4,ENT_RADIO_24_4,ENT_SVOD_24_4,ENT_WEBTOON_24_4,FIN_BANK_24_4,FIN_COIN_24_4,FIN_INSUR_24_4,FIN_PAY_24_4,FIN_STOCK_24_4,ICM_24,ICM_RT_24,INFO_BLOG_24_4,INFO_BOOK_24_4,INFO_NEWS_24_4,INFO_PORTAL_24_4,LEISURE_HOTEL_24_4,LEISURE_SPORT_24_4,LEISURE_TRAVEL_24_4,LIFE_CAR_24_4,LIFE_DELIVERY_24_4,LIFE_HEALTH_24_4,LIFE_HOUSE_24_4,LIFE_MOVE_24_4,NET_ASST_24,SC0000000_24,SHC_1YEAR_MEAN_AMT,SHC_ACCO_AMT_24_4,SHC_BEAUTY_AMT_24_4,SHC_CAR_AMT_24_4,SHC_CAR_SERVICE_AMT_24_4,SHC_CLOTHES_AMT_24_4,SHC_CONV_AMT_24_4,SHC_CUL_AMT_24_4,SHC_DEP_AMT_24_4,SHC_DLV_AMT_24_4,SHC_ENT_AMT_24_4,SHC_E_CHARGE_AMT_24_4,SHC_E_COMM_AMT_24_4,SHC_FOOD_AMT_24_4,SHC_FURN_AMT_24_4,SHC_HOTEL_AMT_24_4,SHC_HOUSEHOLD_AMT_24_4,SHC_LIF_STG,SHC_MART_AMT_24_4,SHC_MED_AMT_24_4,SHC_M_CONV_AMT_24_4,SHC_M_DEP_AMT_24_4,SHC_M_DF_AMT_24_4,SHC_M_H_SHOP_AMT_24_4,SHC_M_MART_AMT_24_4,SHC_M_OUTLET_AMT_24_4,SHC_M_S_MART_AMT_24_4,SHC_OIL_AMT_24_4,SHC_SSM_AMT_24_4,SHC_STARBUCKS_AMT_24_4,SHC_TRANS_AMT_24_4,SHC_TRAVEL_AMT_24_4,SHC_TRAVEL_OS_AMT_24_4,SHOP_BEAUTY_24_4,SHOP_JIKGU_24_4,SHOP_OPEN_24_4,SHOP_SOCIAL_24_4,AGE,JB_TP,SEX,SHC_AIRLINE_OS,SHC_APP_GD,SHC_BASEBALL,SHC_BUY_LUX_TF,SHC_BUY_PHONE,SHC_CH_BIRTH,SHC_DONATION_TF,SHC_GAME_GD,SHC_GOLF_GD,SHC_GOLF_INDOOR,SHC_HB_1ST,SHC_KTX,SHC_MUSEUM,SHC_MUSIC_TF,SHC_PET_GD,SHC_PREFER_HIK,SHC_PREFER_SPORTS,SHC_TRAVEL_GD,SHC_TRAVEL_OS,SHC_T_AGENCY_OS,SHC_VIP_CARD_TF,SHC_WED,Persona_Cluster,customer_id
50442.0,-0.9944691010285992,223.2893188996016,166.19013679103273,60.94746174064144,205.3973727967391,231.02719800382656,40.56426025667167,31.47134965463937,105.28320463855744,28.01296935898917,128.70491279125125,143.04730200727454,33.766661755839664,416.17044622675184,-21.98696768751321,90314.0,3.0,180.00718642966467,18.794293334918343,86.84430562834703,343.57698416628784,21.832382953991225,13.644626175137269,13.002678805086106,126.43740453899164,174.4141132489202,88.08880138776729,12.84210945385129,2.683420525104864,-554436.296495113,836.0,13262153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,346087.89751834684,549985.0326613076,18027.0,126897.0,6114559.0,3130551.1219107183,0.0,0.0,1291993.0,3,233390.0559539564,4267200.116177075,0.0,0.0,67810.0,2451.1783704593863,0.0,54225.0,25231.0,0.0,789785.775796907,7787.078856298824,326573.0,531740.1473559777,5329297.0,139.1363251023678,96.26365035554907,128.57070554430476,41.00936014033832,33,410,1,0.4387961291481118,3,0.0,1,0,0.0,0,1,0,0.0,9.0,0.0,0.0,0,0,0.0,0.0,3,0.0,0.0,1,0.0,1,C000842
9792.0,49.86913371612572,184.20210861752903,250.4265899190852,36.77971091402679,376.1862522702909,148.51886173539026,17.366097423524817,10.26203123239434,74.18830531202912,101.41676581624876,370.29064380072685,14.277366734786412,30.36225846459985,397.4331211089304,41.72801777730012,47296.0,20.0,77.64000407002433,12.826742616400043,71.34825006405165,372.08045753198746,49.57221361945837,28.53448847536299,-7.742261126468826,195.09499816784964,100.6024098618594,44.75240443205141,8.158525103197285,-6.4955607252756975,541380.0,869.0,10259447.0,137585.0,411982.68379391846,0.0,0.0,336186.0,54898.042273697865,0.0,198031.0,445537.1617181365,0.0,162093.0,433485.9304528972,0.0,0.0,0.0,90569.42338026717,1,113965.0,0.0,55351.7644446104,248362.0,0.0,1173.0,0.0,0.0,71530.0,766817.0,937395.0,82394.0,487257.0,1872615.627447288,1759100.0,11.614665462309972,158.42446341796432,106.23256385978276,76.96937957984372,33,420,2,0.0,0,0.0,1,0,0.0,0,0,0,0.0,14.937560009965749,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1,0.0,1,C000843
275878.787224149,13.344980947919876,193.8968137691457,213.41089269858563,-17.340001709107035,258.43287489999005,192.8528307672312,21.53745352188371,39.21953596107977,30.130972199773467,60.96109240059237,208.2556068414115,123.29745994962867,16.24422410769767,405.7940694672965,101.25613070741926,59058.0,18.0,57.945233131256416,46.810169623852815,-26.60344475206135,341.23304998546075,49.57221361945837,3.381805213529809,29.111334134073346,175.9705029041739,57.187024300150206,4.733741743985249,-3.71297796003644,1.3335642049561018,-131758.0,664.0,38419448.0,0.0,188707.0,0.0,129970.0,168641.0,68588.3898164563,0.0,738490.9897306915,232899.9161842593,0.0,129768.0,4643214.0,315720.0,39156.0,25162.0,32907.0,0,0.0,8289923.704719508,17325.0,178639.0,0.0,1048.0,0.0,0.0,91087.0,0.0,61503.0,24840.0,0.0,369596.401211374,1561167.3124758718,113.19431234400894,47.45713028019541,90.0273529182732,59.048773900900514,30,420,1,0.0,0,0.0,1,0,0.0,0,0,0,0.0,0.0984399900342509,0.0,0.4873473502153352,0,0,0.0,0.0,3,0.0,0.0,0,0.0,1,C000844
51037.0,15.358846354777285,252.6551659709723,344.6827280619638,0.569048413003749,344.56095713705434,131.0810776841803,-15.488813208873523,47.87884672416686,58.852376597255045,36.72852996656231,454.0191106394236,161.4555723870307,19.56459996490824,438.7073574551489,92.61917695818502,108610.0,5.0,73.90775712290201,31.84598120058201,246.66712650582616,328.06879229628265,40.83618202707871,78.36506017010592,14.675941933236135,173.15189392903298,44.94866482527621,114.78368052556972,13.795288569042633,14.24424316231504,476609.0,913.0,-36838577.47858128,0.0,0.0,4577.0,18277.0,0.0,69669.0,63902.0,288327.6220389744,249520.16337615647,10977.616048707334,447848.2978168373,6535764.0,1013351.0,76634.0,0.0,706294.7761074818,3,443836.2971895409,0.0,53276.0604809057,0.0,66210.0,0.0,85410.0,36440.0,123253.31832317064,0.0,848412.0,123396.0,275851.0,1839697.992692378,9783631.300810166,275.22917883092254,47.24295827244138,243.68658067408128,90.3174507709971,33,420,1,0.0,2,0.0,1,0,0.0,0,0,0,0.0,0.0984399900342509,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,1,C000845
134441.0,-10.49898469082738,182.09426991712388,168.0772949100196,113.98557284624972,227.9803963206115,272.54391100638304,71.15640855354962,2.1757147165122497,43.89433754767576,86.43254059379494,243.5040555907492,59.37172965318605,17.73671266463765,28.15568346722329,91.38201012459658,116539.0,-5.424168237355595,175.19859533136503,19.677538089782374,8.345638004179975,429.45287792722047,23.99554527318848,118.21996132990972,9.654349730471427,220.28272074295472,88.21363066289635,83.88150757487068,11.676187817821084,-3.691780279369927,919521.0,892.0,-683332.0,625832.0,411982.68379391846,0.0,252851.4463872741,0.0,47928.0,375034.0,462066.8667811701,0.0,0.0,244718.0,2075601.0,0.0,0.0,0.0,1351031.0017340053,2,148568.0,0.0,52285.0,0.0,39829.0,0.0,52959.0,0.0,4203.0,370512.0,626420.0637399429,14291.0,0.0,8388487.439474078,4509604.0,185.6556758771989,-4.653049943571375,10.600546118738322,47.66911300216073,33,420,1,0.0,2,0.0,1,0,0.0,0,1,3,0.0,6.0,0.0,0.0,0,3,0.0,0.0,2,0.0,0.0,0,0.0,1,C000846
85580.0,38.27135359105292,124.3587239610006,183.24416270075184,101.63329665648754,165.871192287861,264.8843345298403,49.4730373601473,20.076163702387767,67.11143806093213,64.37046739873372,419.4294578273676,-50.06100105809752,24.844543515105265,270.5220324981044,185.40985551068616,82885.0,46.51616823735559,81.15047802122999,61.33898217585042,35.3124306356639,452.531777024876,43.64272398972757,65.00472669093438,-8.463431656768009,126.65526922962948,63.7905388404176,108.74059629636574,24.196619390906548,0.7435042860346774,-51969.0,849.0,11785542.0,407080.0,204133.0,0.0,0.0,0.0,13306.0,0.0,859329.2164879038,197850.3476931522,15324.0,12585.0,4033869.0,152400.0,231379.6923768383,0.0,1345230.140040765,2,273348.271340478,2904693.4080455,54787.0,143953.0,16217.0,559.0,205475.8216417829,42702.0,0.0,477672.0,699326.0,0.0,0.0,332468.1042461216,158871.67445881115,156.81780080787516,104.99194102221207,236.7012047065057,50.70697462989151,33,420,1,0.0,0,0.0,1,0,0.0,0,0,3,0.0,2.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1,0.0,1,C000847
275878.787224149,23.048327040249344,222.8993210003338,168.74191625346404,80.60984291519692,241.3896332553529,258.1079875188112,90.63652475005524,10.47606903190976,41.73791804608782,70.1378580791375,76.89607478129605,65.02352613156282,9.063936599457737,224.8060438466524,-21.98696768751321,85739.0,46.51616823735559,99.50533480398808,-10.420136661962813,198.15158829697504,288.2891773433835,24.864167580918306,36.1852814938275,-6.934461077679966,140.97664108377444,51.48843720109293,-20.41235442032653,23.752576735338337,21.98490219017065,963282.0,893.0,54275117.40258128,0.0,224794.0,9447.053242134663,0.0,224319.0,0.0,11315.0,203753.0,0.0,0.0,206110.0,682271.5903460153,230543.0,0.0,0.0,2354939.0,2,215498.99418425825,0.0,80694.0,0.0,0.0,2070.0,0.0,88909.18848201918,0.0,874542.0,390837.0,70902.0,194318.0,163390.48172444224,164093.59923540987,58.3043582570255,191.60296628395628,105.64142685184018,23.68706441165959,30,910,1,0.0,0,0.0,1,0,0.0,0,1,0,0.0,0.0984399900342509,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.3157149995297424,1,C000848
54835.0,32.95231037737292,101.02816062181984,211.7032300234984,97.5067013673717,266.22732208785817,67.02661538253392,21.62135293289814,13.718184608982352,43.48559072279332,58.87085146146433,56.54187074473219,59.7287619937534,5.312646010299529,224.1570296161005,163.59174202642737,108642.0,46.51616823735559,30.478354430578577,33.15655662786862,192.6723238755904,317.5221664878193,23.23364822515476,115.64532343745132,15.721178887828316,218.1918862079417,85.38343646565778,83.30709859495667,34.9590744551826,-5.459218895700505,588667.0,816.0,44759008.0,0.0,0.0,0.0,42601.0,333791.0,38414.0,503297.934832103,655975.7107828158,0.0,3725.0,257336.0,730290.0361207512,3130551.1219107183,0.0,746040.6714571794,2799342.5324243363,3,89365.0,0.0,0.0,0.0,0.0,740.0,99098.0,0.0,0.0,0.0,797900.0,0.0,564794.2400651112,4782754.46563904,1147842.684566035,80.6914595576886,105.7615815727849,75.53940880346295,57.03752153001051,20,420,2,0.0,0,0.0,1,0,0.0,0,0,0,0.0,10.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1,0.0,1,C000849
0.0,49.86913371612572,285.4800216335525,279.3893141763653,80.5744946618691,179.05950962649138,134.34254957275414,20.229281537202667,-2.4857453401518583,72.96832178682176,101.41676581624876,321.64107336397745,161.4555723870307,28.152105096273736,103.49653193662814,99.52078935562469,42352.0,37.0,153.85919188735022,61.33898217585042,139.99587025401303,485.21980057758697,39.96171787045664,6.262354564613254,33.075724975802025,127.82324925581436,121.43821079005998,135.8613607081818,6.614919899526342,15.415968773461582,965968.0,875.0,-8815628.0,740510.0611780273,176932.0,2950.0,0.0,198367.0,54707.0,0.0,242681.2212569525,484870.4019452176,0.0,111008.0,6818229.0,0.0,231379.6923768383,345392.0,195991.29042112263,1,0.0,0.0,57380.323598685965,0.0,121133.34278721389,0.0,0.0,27747.0,123253.31832317064,0.0,57541.98637031921,30302.0,0.0,1514948.0536721377,9783631.300810166,105.3489783765838,106.69586164409272,170.62638428035393,43.363087568497946,33,420,1,0.0,0,0.0,1,0,0.0,0,0,0,0.0,9.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1,0.0,1,C000850
0.0,12.433208989579816,186.5421154113,196.82778578870463,7.053292281877702,322.931719841548,164.97171084859778,30.03551371199662,13.374553679836012,95.06389094386152,38.98068277975148,312.2373264414269,26.083419953240927,4.505553817325975,28.15568346722329,93.6168126089548,31928.0,25.0,215.0766666003875,29.26582320977793,165.36348624994503,298.17070801019696,27.47620863260117,59.8182994835445,4.54719409361247,42.01779235241733,116.97257512537512,25.405140227061672,16.24273936004629,20.633162859793583,1270813.0,750.0,41017984.0,0.0,0.0,0.0,0.0,79513.0,0.0,0.0,859329.2164879038,441021.0,10276.0,434427.0,1005553.1508530788,2905945.0,201369.0,0.0,467200.75358988857,2,357629.0,0.0,5296.0,168439.0,19235.0,275.0,0.0,0.0,5700.0,0.0,679484.0,0.0,0.0,289256.8734079742,0.0,155.59323446965072,58.11149056795004,76.01225980385145,42.15429542296977,25,420,1,0.4387961291481118,2,0.0,1,0,0.0,0,3,0,0.0,8.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1,0.0,1,C000851
242817.0,17.48465547963473,147.0721372441687,188.26832654173808,113.98557284624972,256.79680210888256,215.52184537474128,-15.488813208873523,9.074778259523798,96.8469278335644,72.73909939981522,155.54722495558033,83.26904602926405,2.0387314996882875,312.2674820643177,45.62357250025845,56415.0,32.0,96.6158106609816,-5.9479370347612175,76.81272667488984,273.49710279504586,23.764481393732183,64.47958698405093,20.37366917564957,188.99614977506167,46.15766953716096,59.87165300860163,9.821282930274462,10.01947017155601,919056.0,890.0,33379177.0,16344.0,0.0,5156.0,108316.0,98818.0,72852.11853063825,503297.934832103,313802.0,343909.0301309574,36670.216567581214,431151.0,1083360.0,0.0,98504.0,0.0,0.0,1,443836.2971895409,0.0,108503.77785349746,0.0,23500.0,0.0,35771.0,0.0,0.0,0.0,745520.0,45421.0,37373.0,8388487.439474078,1225067.5661302237,166.40849343198093,-3.99263074266274,131.87882562996433,43.38407170020368,30,420,1,0.0,0,0.0,1,0,0.0,0,1,0,0.1904121381452249,12.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1,0.0,1,C000852
0.0,-5.67660479122495,139.041194204267,171.23071768952937,23.458277932821247,143.67067607629406,183.6438892991251,33.56360137607362,6.661657274530533,78.73836961080025,57.00976267258831,538.8780541028184,161.4555723870307,17.034223814787698,296.84286362193257,141.67502799709067,128513.12111826344,-5.0,89.99810586914703,-8.949509574894602,58.103836059986655,344.22646149983353,23.74741966034141,80.78936645502122,29.86528520049563,115.1732033309996,108.4509682133718,140.69168685739314,25.013925277331506,-7.661393691915559,-124307.0,759.0,51789108.0,0.0,0.0,0.0,0.0,0.0,0.0,378932.0,712174.8691413681,172971.0,20964.817074554263,338877.0,0.0,3040205.0,21808.0,0.0,2336392.0,3,171896.0,0.0,50139.0,0.0,0.0,0.0,89779.0,88909.18848201918,20656.0,905995.0,349024.0,117898.0,564794.2400651112,2400730.360821009,2562525.730954752,24.10921222588098,150.13307731055676,154.06358240403495,38.520756942956965,33,420,1,0.0,0,0.0,1,0,0.0,0,0,0,0.0,13.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1,0.0,1,C000853
129000.0,27.78292887998065,229.0079538604384,257.38250977454595,56.75520711563065,481.4095199701958,188.1768594469121,63.30989048733893,22.827427917241,73.34623906916592,73.60911559729458,201.4979802608383,24.5732538486558,-9.80447950231694,255.99144272446992,29.46756256212177,10712.0,46.51616823735559,197.29735535951176,61.33898217585042,116.5034039100936,358.7772407303969,32.35223170180682,81.36230400486254,14.826141539535444,58.89639751307338,127.10873092240942,-19.56475679256647,5.073872519897341,4.014711915144793,856109.0,1081.0,28281692.0,0.0,0.0,0.0,0.0,0.0,101839.53569183464,0.0,740641.1391596658,251932.0,17967.0,66897.0,45052.0,1539079.0,7846.0,24974.0,0.0,1,313823.0,8289923.704719508,78085.0,0.0,0.0,0.0,103684.0,2720.0,29233.0,97237.0,136074.0,21303.0,0.0,1897537.0,3067472.0,271.3910671992714,5.735599767533316,186.692855182014,86.48793424187224,33,420,2,0.0,3,0.0,1,0,0.0,0,0,0,0.0,12.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,1,C000854
117762.0,34.351199586460154,298.9557525983394,300.3072610882115,81.12882459556275,436.9387388790655,166.3610848019018,-10.515368337228892,35.82741615523145,39.56621496138334,48.27946279880073,122.90876807437895,139.65319984282633,30.58326800188376,39.01899956675379,104.5521499537451,111386.0,18.0,124.04757802288135,48.81925426053938,93.84024309245572,379.2367822668366,38.6150800435594,24.41673447172469,7.2702444584559505,-12.19612452411492,177.87306218956894,67.22166605508802,37.96146111042874,-6.16623463961428,1096601.0,852.0,50629877.0,7660.0,0.0,7874.0,61988.0,0.0,0.0,239813.0,148049.20367856094,418686.0,10090.879516935422,175528.0,3936399.0,2175203.0,2433.0,366801.0,1722433.0,3,193105.81909501925,0.0,44729.27001066734,410250.07692524826,109283.0,2344.0,205475.8216417829,4450.0,123253.31832317064,813625.0,509477.82206021226,0.0,20239.0,4766130.476819201,2922189.3589013126,151.6621373855836,196.08066766875504,132.6276412160832,104.33482418837968,33,420,1,0.0,0,0.0,1,0,0.0,0,0,0,0.0,3.0,0.0,0.0,0,1,0.0,0.0,0,0.0,0.0,1,0.0,1,C000855
0.0,1.3315961634720992,207.4515455502532,284.654445922537,113.98557284624972,206.1785468696767,173.20625293268452,46.02485245802966,2.237897458179986,38.45978601920802,24.686477523111087,401.1313119417768,1.028930085662353,25.04739345825652,294.9317642578576,81.91354727214235,25379.0,27.0,109.3249048008268,38.29728330150135,232.9499305740024,300.99109906376634,16.418145735856523,114.9097662132003,46.78329999401537,37.59121601897145,43.08765382389901,16.063011364480055,22.7311409737625,-8.283893443412946,372505.0,893.0,-9251487.0,158189.0,101663.0,0.0,252851.4463872741,0.0,37446.0,0.0,364248.0,0.0,11126.0,46152.0,0.0,0.0,0.0,376163.0,0.0,-1,0.0,7991658.0,95536.0,100476.0,0.0,791.0,0.0,0.0,0.0,31620.0,568827.0,8730.323755780555,0.0,6076044.0,3546904.619324112,157.57442812840142,77.1354744841491,31.121730061737267,104.33482418837968,33,420,1,0.0,2,0.0,0,0,0.0,0,0,0,0.0,9.0,0.0,0.0,0,0,0.0,0.0,3,0.0,0.0,0,0.0,1,C000856
179193.0,31.932358939223214,233.0116077797614,344.6827280619638,29.62814480191492,264.339802517719,128.71906972535265,90.63652475005524,47.87884672416686,43.11479412494431,31.895881075755668,267.40268695154305,63.0137451079254,19.341623063485965,28.15568346722329,39.79413139521405,119764.0,31.0,82.03659015303873,48.83529185336759,215.5772613518548,555.6815146699776,20.37549458099522,37.601217805065325,17.454636717138143,190.8525255232375,19.754024231435167,61.21625067007033,19.000550701012184,20.74244823732049,29618.0,876.0,24941251.0,0.0,0.0,9447.053242134663,136783.0,660578.0,79586.0,78614.0,510596.0803310181,0.0,0.0,76124.0,260634.48688703572,2281599.0,0.0,746040.6714571794,2051254.0,3,157342.0,8289923.704719508,9391.0,0.0,0.0,0.0,114115.0,0.0,77729.0,810799.0,391934.0,0.0,0.0,264495.7112109886,728928.7833336175,139.56699714596482,59.95571742208245,255.169300827415,104.33482418837968,33,420,1,0.0,2,0.0,1,0,0.0,0,0,0,0.0,14.937560009965749,0.0,0.0,0,1,0.0,0.0,0,0.0,0.0,1,0.0,1,C000857
21063.0,9.15744882930407,207.312045936626,198.70513986364807,-17.340001709107035,192.57076605329945,109.16097771741968,21.24505166992074,5.657878772832444,56.72979370652948,46.281926134103614,56.54187074473219,-17.94902305936847,18.61506116580888,220.48723747819875,-21.98696768751321,100060.0,31.0,215.0766666003875,61.33898217585042,36.18821823292062,374.383371053382,24.885982197908127,114.75002972314708,14.845317776927438,224.8523402825141,106.25203514558086,18.77373795392836,23.011236714005847,17.422291998597455,933528.0,1075.0,-36838577.47858128,44473.0,396271.0,0.0,138431.0,0.0,0.0,0.0,539111.0,407652.57966399856,4131.0,447848.2978168373,0.0,0.0,231379.6923768383,6081.0,308781.0,2,162961.53416782245,8289923.704719508,0.0,410250.07692524826,0.0,2451.1783704593863,155772.0,0.0,50521.0,959897.0,516132.0,0.0,226846.0,229130.68548351305,9783631.300810166,240.7103562645476,-43.76001489200037,10.600546118738322,56.20156487462028,33,420,1,0.0,0,0.0,1,0,0.0,0,0,0,0.0,3.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1,0.0,1,C000858
174187.0,30.08914707505429,160.18240192017387,206.70412448130844,113.98557284624972,481.4095199701958,137.06388089718152,-15.488813208873523,47.87884672416686,107.14423998879028,101.41676581624876,239.6348205783021,105.4718494097371,-2.9390896821612227,388.0201018881557,51.89243515215389,30904.0,19.0,90.54188874554036,43.11115156042773,36.08482811558679,555.6815146699776,34.33280800825041,50.426264660477074,1.6845467930940998,90.63759828940027,78.57691638684818,46.64827960581376,8.989486644478037,-2.218080701236908,897015.0,1126.0,-16706688.0,86169.0,0.0,0.0,252851.4463872741,653085.0,72969.0,0.0,393030.9970391992,0.0,34089.0,419870.0,2118666.0,2510717.0,0.0,269526.0,2605165.0,4,0.0,5798208.846665773,51535.573978747976,0.0,0.0,2451.1783704593863,22015.0,411.0,119464.0,0.0,420660.0,0.0,417558.0,9275.811959972656,465514.5770438394,150.25326951162438,75.2422706129646,122.66671913737594,64.64970930353223,30,430,1,0.0,1,0.0,1,0,0.0,0,0,0,0.0,6.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1,0.0,1,C000859
108119.0,5.985671362425705,165.66925241696916,236.8436807975933,77.67367646331581,400.3450940878488,109.03805475326568,36.51209083945899,27.73526815763037,32.6548483359463,84.66335502855189,271.6647285630181,64.9328577852811,33.93267085056316,107.884644068762,36.01584902839306,-16700.365118263435,20.0,196.63572697898897,-12.462708049616335,25.21735473789387,416.1867759681892,32.32425216789979,49.03799118435682,24.49475045105802,240.88930590459373,96.39763067578497,77.2512277568922,28.5626844854474,-8.44577144244786,587642.0,662.0,12070419.0,711677.0,0.0,8209.0,0.0,244344.0,56983.0,0.0,252233.0,0.0,13402.0,285940.0,293983.0,1297823.0,231379.6923768383,0.0,0.0,5,161169.0,6565512.407628777,0.0,0.0,0.0,0.0,6353.0,0.0,0.0,420587.0,224304.0,0.0,855.0,269341.0,9783631.300810166,92.63151188216338,150.99758335603144,198.4556045687503,43.16979591843479,33,420,2,0.0,0,0.0,1,0,0.0,0,3,0,0.0,9.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1,0.0,1,C000860
275878.787224149,42.95051129938755,298.9557525983394,328.9380970659445,61.55369581633333,143.67067607629406,256.4949381288876,85.15596533858985,2.6634091318414725,80.72626863195897,57.27126630728095,292.6576919013554,97.91421050093408,23.61292316760415,98.23890346421814,172.46885836437306,-7986.0,29.0,143.8993317930334,6.830456960888263,243.3488957556245,217.96573899709875,29.43903407201944,72.48422143190437,49.831160103140704,170.04766972708748,0.8341666914845405,36.92191555241291,5.812256646265966,4.923625070182835,-313779.0,891.0,54275117.40258128,0.0,0.0,0.0,0.0,432283.0,41221.37672683786,220614.0,0.0,693385.0199581303,28436.173815813432,352849.0,1125293.6434185891,3130551.1219107183,0.0,0.0,0.0,1,4492.0,0.0,105298.0,19577.0,28780.0,1426.0,205475.8216417829,0.0,0.0,919536.0,729306.0,32211.0,120361.0,1367777.4942004269,2703295.617759964,103.79225609790969,62.353627406767714,181.03898143680848,86.247965658843,25,420,1,0.0,2,0.0,0,0,0.0,0,0,2,0.0,0.0984399900342509,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,1,C000861
200084.0,35.61789923517395,101.02816062181984,211.7811759041588,89.44049321058708,291.2986677316905,223.66812273467536,36.36465180376154,25.06350345854961,94.05070714084998,53.55550684699352,224.0571448655912,-15.31462040512814,19.660008197244903,52.3835639368692,167.8109702845647,35726.0,30.0,79.44290935275487,44.90615099926265,236.14763730555484,477.68792589800535,10.361862668129238,122.04755001424064,33.46050590277008,64.31364476043302,105.98013135965311,140.69168685739314,1.4798116581070957,-3.298416766271223,274945.0,674.0,12493581.0,489037.0,122494.0,0.0,189424.0,0.0,101839.53569183464,192406.0,431488.0,565776.3386028968,36670.216567581214,212807.0,2699771.0,1092991.0,0.0,0.0,0.0,1,420184.0,8289923.704719508,54897.69144803924,217831.0,69663.0,1450.0,0.0,0.0,88236.0,0.0,57541.98637031921,34173.0,53093.0,2356092.0,3453999.421911052,214.0647503259329,138.87751556937775,141.90139075205744,29.452656424676164,33,420,2,0.0,2,0.0,0,0,0.0,0,3,0,0.0,9.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1,0.0,1,C000862
275878.787224149,37.12841040395416,144.1709281911206,344.6827280619638,73.38678119123253,304.39536082838924,136.22040008001323,-15.488813208873523,35.597987722252896,42.57693245792991,43.17597474233386,285.22842236654714,-3.0832165470407915,24.302776948392527,117.85738307984684,-21.98696768751321,64535.0,10.0,30.478354430578577,-5.230832718776615,136.17500770302948,405.4429906069296,49.57221361945837,110.76067854222896,28.66177986675507,58.64201866695908,59.57492943647013,84.15899769538458,36.895708909275584,12.371852603662854,70667.0,933.0,1490444.0,0.0,25559.0,0.0,172512.0,0.0,0.0,434239.0,368703.6911568252,0.0,20285.0,320378.0,8202600.773583593,255396.0,0.0,14624.0,502712.1668401788,3,141632.63248903793,0.0,0.0,20617.0,64023.0,0.0,0.0,88909.18848201918,8374.0,1009728.0,660756.0,124671.97453749742,77404.0,898005.256589004,1382685.2207009012,115.85537989054671,196.08066766875504,134.84367968059306,99.90554735057844,33,910,1,0.0,0,0.0,1,0,0.0,0,0,0,0.1904121381452249,7.0,0.0,0.0,0,0,0.0,0.0,3,0.0,0.0,1,0.0,1,C000863
0.0,6.198502858730603,249.0272100240002,185.1700049107109,39.31993049543759,169.70002261724994,141.6524105549608,55.088196567259416,21.14552654860432,84.66172870929249,94.40390475792606,573.2981444923025,122.24087765014448,25.896299181087898,143.99783860219807,165.5940113378748,128513.12111826344,8.0,90.53834775597367,9.060192797815825,-9.866436627916457,387.352305440964,33.85705238111352,60.340268220990446,26.384470968064928,138.70991687710747,62.39985274786394,-20.41235442032653,2.5802461039635345,-8.44577144244786,422922.0,1137.6406454218688,11981783.0,740510.0611780273,208241.0,0.0,250051.0,0.0,52505.05854259935,321193.0,859329.2164879038,279569.86113200616,15096.94791058519,447848.2978168373,7694236.0,522017.0,0.0,0.0,231262.0,1,14179.0,0.0,92426.30931807889,410250.07692524826,0.0,0.0,0.0,88909.18848201918,0.0,0.0,399019.0,67982.0,59425.0,3299455.2004598323,9592909.0,20.048329597675007,12.750706423496574,62.90569177632928,54.466278250297705,33,430,1,0.0,0,0.0,1,0,0.0,0,0,2,0.0,7.0,0.0,0.0,0,3,0.0,0.0,0,0.0,0.0,0,0.0,1,C000864
